Period,Organisation unit,"Mothers, all deliveries",Total maternal deaths,ANC attendance,Caesarean section deliveries,Labour Referrals In,Labour Referrals Out,ANC Referrals In,ANC Referrals Out,Postnatal Referrals In,Postnatal Referrals Out,SevMalLabCom,SevMalNLabCom,Pneumonia,Hypertensio,Poisoning (Occupational Poisoning),OP-Poisonings,Transport injuries (TA),Septiceamia,Home Injuries(Home Accidents and Injurie,Occupational Inju,Snake Bite,Other Animal Bite,Meningitis,DiarrhDise,Cardiac Diseases,Upper Respiratory Tract Infections,Referrals,
September 2008,Islamic Hospital,,,,,,,,,,,,,2,63,,,5,,,,1,,,26,,,11,
September 2008,Wa SHS Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Sing CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Konjiehi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Yibile CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Mangu/Sombo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Ahamadiya (wa) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Kunbiehi CHPS,,,,,,,,,,,,,,,,,,,,,,,,1,,3,,
September 2008,Kperisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Kambali Health Center,,,252,,,,,,,,,,,,,,8,,18,,,1,,6,,104,,
September 2008,Wa Urban Health Center,20,0,361,,,,,,,,,,32,,,,,,13,,,1,,182,,355,,
September 2008,Dondoli CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Charingu Health Center,3,0,90,,,,,1,,,,,,,,,,,3,,1,,,13,,49,,
September 2008,Charia Health Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Piisi (wa) CHPS,,,22,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Adolescent Health Center,,,,,,,,,,,,,26,5,,,3,,19,,2,,,7,,77,11,
September 2008,Wa Market Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Al-ahzar Clinic,,,,,,,,,,,,,,,,,,,,,,,,7,,,,
September 2008,Busa Health Center,10,0,111,,,,,,,,,,2,,,,,,1,,,,,13,,18,,
September 2008,Bamahu CHPS,,,100,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Good Sheperd Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Nakore CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Gbegru CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Dobile South CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Arch Bishop Dery M. Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Upper West Regional Hospital,262,0,740,41,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Bamahu Health Center,,,,,,,,,,,,,1,,,,,,2,,,,,12,,31,,
September 2008,Kpongu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Biihee CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Konta North Clinic,,,,,,,,,,,,,,,,,,,,,,,,23,,,,
September 2008,Boli CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Tampalipaani CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Dandafuro CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Nyagli CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2008,Dobile North CHPS,,,22,,,1,,,,6,,,,,,,,,,,,,,1,,2,,
October 2008,Upper West Reg. Police Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Jonga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Islamic Hospital,,,,,,,,,,,,,30,33,,,9,,,,,,,158,,335,4,
October 2008,Wa SHS Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Sing CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Konjiehi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Yibile CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Mangu/Sombo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Ahamadiya (wa) Clinic,,,,,,,,,,,,,,53,,,68,,,,,,,75,,,,
October 2008,Kunbiehi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Kperisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Kambali Health Center,,,,,,,,,,,,,,,,,9,,72,,,,,2,,94,,
October 2008,Wa Urban Health Center,,,,,,,,,,,,,2,2,,,6,,28,,,7,,188,,628,23,
October 2008,Dondoli CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Charingu Health Center,,,,,,,,,,,,,,,,,,,7,,,,,12,,62,,
October 2008,Charia Health Center,,,,,,,,,,,,,12,3,,,1,,10,,,,,1,,123,7,
October 2008,Piisi (wa) CHPS,,,,,,,,,,,,,,,,,1,,,,,,,,,20,,
October 2008,Adolescent Health Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Wa Market Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Al-ahzar Clinic,,,,,,,,,,,,,1,2,,,,,1,,,,,,1,,1,
October 2008,Busa Health Center,,,,,,,,,,,,,,,,,3,,1,,2,,,12,,14,,
October 2008,Bamahu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Good Sheperd Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Nakore CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Gbegru CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Dobile South CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Arch Bishop Dery M. Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Upper West Regional Hospital,307,0,735,40,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Bamahu Health Center,,,,,,,,,,,,,13,,,,2,,4,,,,,31,,51,1,
October 2008,Kpongu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Biihee CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Konta North Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Boli CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,8,,
October 2008,Tampalipaani CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Dandafuro CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Nyagli CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2008,Dobile North CHPS,,,,,,,,,,,,,1,,,,,,,,,,,,,4,,
November 2008,Upper West Reg. Police Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Jonga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Islamic Hospital,,,,,,,,,,,,727,,59,,,12,,,,3,,,8,,,4,
November 2008,Wa SHS Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Sing CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Konjiehi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Yibile CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Mangu/Sombo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Ahamadiya (wa) Clinic,,,,,,,,,,,,421,3,34,,,57,,,,,,,80,,,,
November 2008,Kunbiehi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Kperisi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Kambali Health Center,,,217,,,,,,,,,386,,,,,29,,32,,,,,1,,70,,
November 2008,Wa Urban Health Center,23,0,388,,,,,,,,,,7,1,,,5,,21,,,,,63,,533,9,
November 2008,Dondoli CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Charingu Health Center,,,78,,,,,,,,,,,,,,4,,4,,1,,,21,,61,,
November 2008,Charia Health Center,10,0,66,,,,,,,,,235,5,1,,,5,,8,,1,3,,7,,102,24,
November 2008,Piisi (wa) CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Adolescent Health Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Wa Market Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Al-ahzar Clinic,,,,,,,,,,,,,,8,,,,,,,,,,,1,,,
November 2008,Busa Health Center,6,0,108,,,,,,,,,130,,,,,2,,,,2,1,,7,,17,,
November 2008,Bamahu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Good Sheperd Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Nakore CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Gbegru CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Dobile South CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Arch Bishop Dery M. Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Upper West Regional Hospital,291,0,587,40,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Bamahu Health Center,,,101,,,,,,,,,116,3,,,,2,,8,,,1,,7,,32,,
November 2008,Kpongu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Biihee CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Konta North Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Boli CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Tampalipaani CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Dandafuro CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Nyagli CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2008,Dobile North CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Upper West Reg. Police Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Jonga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Islamic Hospital,,,,,,,,,,,,,3,13,,,,,7,,,,,,,,37,
December 2008,Wa SHS Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Sing CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Konjiehi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Yibile CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Mangu/Sombo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Ahamadiya (wa) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Kunbiehi CHPS,3,0,25,,,,,,,,,,,,,,,,,,,,,2,,,,
December 2008,Kperisi CHPS,,,,,,,,,,,,,,,,,2,,9,,,,,17,,52,,
December 2008,Kambali Health Center,,,163,,,,,,,,,,,,,,22,,25,,,1,,7,,68,,
December 2008,Wa Urban Health Center,13,0,355,,,,,3,,,,,4,,,,,,2,,,,,40,,237,5,
December 2008,Dondoli CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Charingu Health Center,3,0,101,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Charia Health Center,8,0,42,,,2,,,,,,,8,6,,,,,16,,1,,,8,,82,3,
December 2008,Piisi (wa) CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Adolescent Health Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Wa Market Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Al-ahzar Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Busa Health Center,10,0,102,,,,,,,,,,,,,,8,,,,4,,,10,,18,,
December 2008,Bamahu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Good Sheperd Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Nakore CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Gbegru CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Dobile South CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Arch Bishop Dery M. Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Upper West Regional Hospital,228,0,542,26,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Bamahu Health Center,,,73,,,,,,,,,,1,,,,2,,5,,,,,2,,19,,
December 2008,Kpongu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Biihee CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Konta North Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Boli CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Tampalipaani CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Dandafuro CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Nyagli CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2008,Dobile North CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Upper West Reg. Police Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Jonga CHPS,,,18,,,,,,,,,,,,,,1,,,,,,,4,,,1,
January 2009,Islamic Hospital,,,,,,,,,,,,,,77,,,3,,16,,,,,80,,,23,
January 2009,Wa SHS Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Sing CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Konjiehi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Yibile CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Mangu/Sombo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Ahamadiya (wa) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Kunbiehi CHPS,6,0,12,,,,,,,,,,,,,,,,,,,,,1,,,,
January 2009,Kperisi CHPS,22,0,33,,,,,,,,,,,,,,,,,,,,,4,,12,,
January 2009,Kambali Health Center,,,175,,,,,2,,,,,,,,,20,,36,,,,,2,,67,1,
January 2009,Wa Urban Health Center,7,0,253,,,,,5,,,,,3,,,,3,,9,,,,,51,,117,,
January 2009,Dondoli CHPS,8,0,14,,,,,,,,,,,,,,,,,,,,,,,,4,
January 2009,Charingu Health Center,1,0,42,,,,,,,,,,,,,,,,9,,,37,,9,,,,
January 2009,Charia Health Center,6,0,47,,,,,,,,,,8,,,,3,,2,,,2,,20,,71,3,
January 2009,Piisi (wa) CHPS,1,0,6,,,,,,,,,,,,,,,,,,,,,3,,4,,
January 2009,Adolescent Health Center,,,9,,,,,,,,,,,,,,,,3,,,,,47,,179,5,
January 2009,Wa Market Clinic,,,103,,,,,,,,,,,,,,,,6,,,,,23,,41,2,
January 2009,Al-ahzar Clinic,,,,,,,,,,,,,,4,,,,,,,,,,,,,,
January 2009,Busa Health Center,13,0,132,,,,,1,,,,,,,,,2,,,,,,,8,,16,,
January 2009,Bamahu CHPS,,,10,,,,,,,,,,,,,,,,3,,,,,7,,,,
January 2009,Good Sheperd Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Nakore CHPS,,,18,,,,,,,,,1,,,,,,,,,,,,,,2,,
January 2009,Gbegru CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Dobile South CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Arch Bishop Dery M. Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Upper West Regional Hospital,213,3,649,17,,23,,,,,,,22,16,,,83,,,,15,,2,6,,,,
January 2009,Bamahu Health Center,,,87,,,,,,,,,65,,,,,1,,4,,,,,16,,17,1,
January 2009,Kpongu CHPS,,,4,,,,,,,,,,,,,,,,,,,,,,,6,,
January 2009,Biihee CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Konta North Clinic,,,37,,,,,2,,,,,,,,,,,,,,,,9,,53,,
January 2009,Boli CHPS,,,21,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Tampalipaani CHPS,,,2,,,,,,,,,,,2,,,,,,,,,,,,,,
January 2009,Dandafuro CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Nyagli CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2009,Dobile North CHPS,,,23,,,,,,,,,,,,,,,,,,,,,3,,5,,
February 2009,Upper West Reg. Police Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Jonga CHPS,,,28,,,,,,,,,,,,,,,,1,,,,,1,,,,
February 2009,Islamic Hospital,,,,,,,,,,,,57,12,44,,,5,,5,,1,,,16,,,1,
February 2009,Wa SHS Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Sing CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Konjiehi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Yibile CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Mangu/Sombo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Ahamadiya (wa) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Kunbiehi CHPS,4,0,6,,,,,,,,,,,,,,,,,,,,,,,,1,
February 2009,Kperisi CHPS,11,0,51,1,,,,,,,,,,,,,,,,,,,,6,,10,,
February 2009,Kambali Health Center,,,120,,,,,,,,,,,,,,25,,54,,,2,,,,90,,
February 2009,Wa Urban Health Center,14,0,208,,,1,,2,,,,,3,7,,,,,14,,,,,31,4,107,3,
February 2009,Dondoli CHPS,2,0,30,,,,,,,,,,,,,,,,,,,,,,,,2,
February 2009,Charingu Health Center,3,0,46,,,,,,,,,,,,,,,,3,,,,,1,,12,,
February 2009,Charia Health Center,7,0,54,,,,,2,,,,,12,4,,,,,3,,4,3,,10,,51,13,
February 2009,Piisi (wa) CHPS,,,3,,,,,,,,,,,,,,,,,,,,,2,,3,,
February 2009,Adolescent Health Center,,,21,,,,,,,,,,,,,,,,5,,,,,53,,194,10,
February 2009,Wa Market Clinic,,,123,,,,,,,,,,,,,,,,3,,,,,18,,51,,
February 2009,Al-ahzar Clinic,,,,,,,,,,,12,82,,2,,1,1,,,,,,,1,,,2,
February 2009,Busa Health Center,19,0,132,,,,,,,,,,,,,,,,,,3,,,12,,8,,
February 2009,Bamahu CHPS,6,0,4,,,,,,,,,,1,,,,,,7,,,,,,,3,1,
February 2009,Good Sheperd Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Nakore CHPS,,,12,,,,,,,,,,,,,,,,1,,,,,,,5,,
February 2009,Gbegru CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Dobile South CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Arch Bishop Dery M. Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Upper West Regional Hospital,202,0,660,28,,,,,,,,,5,34,,,42,,,,13,,2,2,2,25,,
February 2009,Bamahu Health Center,,,102,,,,,,,,,,1,,,,1,,4,,,,,13,,21,,
February 2009,Kpongu CHPS,,,35,,,,,,,,,,,,,,,,,,,,,3,,,,
February 2009,Biihee CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Konta North Clinic,,,41,,,,,5,,,,,,,,,,,,,,,,8,,40,,
February 2009,Boli CHPS,6,0,28,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Tampalipaani CHPS,,,2,,,,,,,,,,,,,,,,,,,,,,,6,,
February 2009,Dandafuro CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Nyagli CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2009,Dobile North CHPS,,,22,,,,,,,,,,,,,,1,,,,,1,,7,,9,,
March 2009,Upper West Reg. Police Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Jonga CHPS,1,0,20,,,,,,,,,19,1,,,,,,,,,,,2,,2,4,
March 2009,Islamic Hospital,,,,,,,,,,,,,,68,,,9,,2,,,,,,,,3,
March 2009,Wa SHS Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Sing CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Konjiehi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Yibile CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Mangu/Sombo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Ahamadiya (wa) Clinic,,,,,,,,,,,296,,,,,,59,,,,,,,,,,,
March 2009,Kunbiehi CHPS,,,10,,,,,,,,,,,,,,,,,,,,,,,,1,
March 2009,Kperisi CHPS,,,55,,,1,,,,,,,,,,,,,,,1,1,,1,,6,,
March 2009,Kambali Health Center,,,134,,,,,,,,,313,,,,,10,,,10,,3,,5,,18,2,
March 2009,Wa Urban Health Center,23,0,268,,,2,,,,,,,10,1,,,3,,14,,,,,50,,35,3,
March 2009,Dondoli CHPS,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Charingu Health Center,,,40,,,,,,,,,41,,,,,1,,9,,,,,3,,21,,
March 2009,Charia Health Center,6,0,46,,,3,,,,,,,7,1,,,2,,4,,2,1,,19,,42,13,
March 2009,Piisi (wa) CHPS,,,3,,,,,,,,,,,,,,,,,,,,,2,,3,,
March 2009,Adolescent Health Center,,,17,,,,,,,,,,,,,,,,,,,,,56,,231,6,
March 2009,Wa Market Clinic,,,115,,,,,,,,1,94,,,,,,,1,,,,,23,,35,2,
March 2009,Al-ahzar Clinic,,,,,,,,,,,7,214,,5,,,2,,,,,,,,,,1,
March 2009,Busa Health Center,13,0,102,,,,,1,,,,,2,,,,,,,,3,,,10,,7,,
March 2009,Bamahu CHPS,,,9,,,,,,,,,,,,,,2,,,,,,,1,,5,,
March 2009,Good Sheperd Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Nakore CHPS,,,7,,,,,,,,,,,,,,,,,,,,,1,,,,
March 2009,Gbegru CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Dobile South CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Arch Bishop Dery M. Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Upper West Regional Hospital,254,0,799,38,,,,,,,,,9,15,,,26,,6,,15,,3,,,28,,
March 2009,Bamahu Health Center,,,77,,,,,2,,,,,,,,,3,,4,,,,,12,,15,,
March 2009,Kpongu CHPS,,,25,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Biihee CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Konta North Clinic,,,40,,,,,,,,,,,,,,,,,,,,,5,,42,,
March 2009,Boli CHPS,,,33,,,,,,,,,11,,,,,,,,,,,,,,,,
March 2009,Tampalipaani CHPS,,,6,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Dandafuro CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Nyagli CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2009,Dobile North CHPS,1,0,16,,,,,,,,,,6,,,,,,1,,,,,3,,8,,
April 2009,Upper West Reg. Police Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Jonga CHPS,,,17,,,,,,,,,22,,,,,,,1,,,,,9,,,,
April 2009,Islamic Hospital,,,,,,,,,,,222,,,49,,,,,,,,,,8,,,12,
April 2009,Wa SHS Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Sing CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Konjiehi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Yibile CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Mangu/Sombo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Ahamadiya (wa) Clinic,,,,,,,,,,,,404,,45,,,112,,,,,,,,209,,,
April 2009,Kunbiehi CHPS,,,6,,,,,1,,,,,,,,,,,1,,,,,,,,,
April 2009,Kperisi CHPS,1,0,51,,,,,,,,,44,,,,,,,7,,,,,2,,7,,
April 2009,Kambali Health Center,,,173,,,,,2,,,,,2,9,,,8,,16,3,,1,,9,,14,1,
April 2009,Wa Urban Health Center,14,0,273,,,,,4,,,,,5,1,,,1,,5,,,,,37,,61,9,
April 2009,Dondoli CHPS,,,22,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Charingu Health Center,,,41,,,,,,,,,,,,,,,,5,,,,,1,,11,,
April 2009,Charia Health Center,7,0,41,,,,,,,,,,8,8,,,2,,,,2,,,29,,26,17,
April 2009,Piisi (wa) CHPS,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Adolescent Health Center,,,,,,,,,,,,179,,,,,2,,8,,,,,69,,78,7,
April 2009,Wa Market Clinic,,,129,,,,,1,,,,,,,,,,,2,,,,,11,1,29,5,
April 2009,Al-ahzar Clinic,,,,,,,,,,,15,147,1,9,1,,2,,,,,,,,,,,
April 2009,Busa Health Center,4,0,80,,,1,,,,,,,,,,,1,,,,1,,,4,,3,,
April 2009,Bamahu CHPS,,,9,,,,,,,,,,,,,,1,,,,,,,3,,8,,
April 2009,Good Sheperd Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Nakore CHPS,,,13,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Gbegru CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Dobile South CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Arch Bishop Dery M. Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Upper West Regional Hospital,247,2,700,26,,,,,,,,,3,12,,,44,,,,41,,,6,,33,,
April 2009,Bamahu Health Center,,,83,,,,,,,,,,3,,,,2,,2,,,,,11,,9,,
April 2009,Kpongu CHPS,,,23,,,,,,,,,,,,,,,,,,,,,2,,,,
April 2009,Biihee CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Konta North Clinic,,,41,,,,,2,,,,,,,,,,,,,,,,9,,20,,
April 2009,Boli CHPS,,,35,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Tampalipaani CHPS,,,8,,,,,,,,,,,,,,,,,,,,,2,,3,,
April 2009,Dandafuro CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Nyagli CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2009,Dobile North CHPS,,,19,,,,,,,,,,2,,,,,,2,,,,,5,,,1,
May 2009,Upper West Reg. Police Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2009,Jonga CHPS,,,10,,,,,,,,,34,,,,,,,,,,,,6,,1,2,
May 2009,Islamic Hospital,,,,,,,,,,,15,10,,42,,,10,,6,,,,,316,,62,,
