Period,Organisation unit,"Mothers, all deliveries",Total maternal deaths,ANC attendance,Caesarean section deliveries,Labour Referrals In,Labour Referrals Out,ANC Referrals In,ANC Referrals Out,Postnatal Referrals In,Postnatal Referrals Out,SevMalLabCom,SevMalNLabCom,Pneumonia,Hypertensio,Poisoning (Occupational Poisoning),OP-Poisonings,Transport injuries (TA),Septiceamia,Home Injuries(Home Accidents and Injurie,Occupational Inju,Snake Bite,Other Animal Bite,Meningitis,DiarrhDise,Cardiac Diseases,Upper Respiratory Tract Infections,Referrals,
June 2012,Tampaala CHPS,,,19,,,,,,,,,,,,,,,,,,,,,,,13,,
June 2012,Yagha Health Centre,8,0,25,,,1,,1,,,,,3,,,,1,,,2,,,,,,14,7,
June 2012,Ullo Health Centre,5,0,19,,,1,,2,,,,,,,,,,,3,1,,,,5,,34,2,
June 2012,Tamapuo CHPS,2,0,7,,,1,,1,,,,2,,,,,,,,,,,,,,1,6,
June 2012,Sabuli Health Centre,6,0,38,,1,,,,,1,,,1,,,,4,,2,,2,1,,16,,50,,
June 2012,Jirapa Urban Health Center,,,14,,,,,,,,,,1,,,,4,,,,,,,3,,22,,
June 2012,Saawie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2012,Duori Health Centre,5,0,22,,,1,,,1,,,,1,,,,2,,,,,4,,32,,36,6,
June 2012,Ulkpong CHPS,,,21,,,2,,6,,,,,,,,,,,,,,,,,,17,2,
June 2012,Gbare CHPS,,,30,,,,,,,,,,,,,,,,,,,,,,,20,3,
June 2012,Nambeg CHPS,3,0,14,,,2,,1,,,,,,,,,,,,,,,,1,,7,,
June 2012,Somboro CHPS,,,12,,,,,,,,3,,1,,,,1,,,,,1,,,,3,50,
June 2012,Ping CHPS,,,32,,,,,1,,,,,1,,,,,,,,,,,,,8,,
June 2012,Sigri CHPS,1,0,20,,,2,,,,,,,,,,,,,,,,,,2,,7,,
June 2012,St. Joseph's Hospital,115,0,310,13,,,,,,,,401,31,60,,,55,,4,,18,10,1,108,9,320,,
June 2012,Kuncheni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2012,Chapuri CHPS,,,8,,,,,,,,,,,,,,,,,,,,,,,,,
June 2012,Tuggo Health Centre,5,0,43,,,4,,3,,1,,,2,,,,1,,,,,,,8,,17,,
June 2012,Kogri CHPS,,,4,,,1,,1,5,,,,,,,,,,1,,,,,,,6,2,
June 2012,Guoripuo CHPS,,,7,,,,,,,,,,,,,,1,,1,,,,,,,1,,
June 2012,Degri CHPS,,,4,,,,,,,,,,,,,,,3,,,,,,,,,,
July 2012,Tizza Health centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2012,Tampaala CHPS,,,20,,,,,,,,,,,,,,,,,,,,,,,12,,
July 2012,Yagha Health Centre,7,0,18,,,1,,,,,,,2,,,,,,1,,,5,,2,,23,2,
July 2012,Ullo Health Centre,9,0,17,,,3,,2,,,,,,,,,,,,2,,,,7,,31,2,
July 2012,Tamapuo CHPS,4,0,7,,,,,,,,,,1,,,,,,,,,,,9,,1,,
July 2012,Sabuli Health Centre,2,0,30,,,4,,,4,,,,,,,,4,,4,,,1,,12,,10,27,
July 2012,Jirapa Urban Health Center,,,23,,,,,,,,,3,1,,,,1,,,,,,,23,,163,2,
July 2012,Saawie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2012,Duori Health Centre,2,0,12,,,3,,,3,,,,10,,,2,,,2,,2,3,,39,,60,8,
July 2012,Ulkpong CHPS,1,0,16,,,,,,,,,,1,,,,,,,,,2,,,,2,,
July 2012,Gbare CHPS,,,28,,,,,,,,,,,,,,,,,,,,,6,,16,3,
July 2012,Nambeg CHPS,1,0,14,,,,,1,,,,,,,,,1,,,,,,,7,,12,2,
July 2012,Somboro CHPS,,,11,,,,,,,,,,1,,,,,,,,,,,1,,7,1,
July 2012,Ping CHPS,,,16,,,,,,,,1,,2,,,,,,,,,,,,,13,,
July 2012,Sigri CHPS,,,28,,,2,,7,,,,,,,,,,,,,,,,6,,20,,
July 2012,St. Joseph's Hospital,101,0,258,14,17,,,,,,,395,57,72,,,22,,1,,6,25,1,52,3,,,
July 2012,Kuncheni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2012,Chapuri CHPS,2,0,13,,,,,,,,,,,,,,,,,,,,,,,,,
July 2012,Tuggo Health Centre,8,0,55,,,4,,,4,,,,1,,,,5,,5,,,2,,11,,35,,
July 2012,Kogri CHPS,,,10,,,,,,2,,,,,,,,2,,2,,,,,2,,5,1,
July 2012,Guoripuo CHPS,,,11,,,2,,,,,,,2,,,,,,,,,,,1,,2,1,
July 2012,Degri CHPS,1,0,4,,,,,,,,,,,,,,,,,,,1,,1,,1,,
August 2012,Tizza Health centre,,,21,,,,,,,,75,,,9,,,1,2,2,,,,,75,,329,,
August 2012,Tampaala CHPS,,,10,,,,,,,,,,,,,,,,,,,,,,,14,,
August 2012,Yagha Health Centre,3,0,16,,,1,,2,,,,1,5,,,,,,,,1,1,,3,,32,6,
August 2012,Ullo Health Centre,6,0,23,,4,4,,1,,,,1,,,,,1,,,,2,,,7,,6,,
August 2012,Tamapuo CHPS,2,0,8,,,1,,,,,,,1,,,,,,,,,,,2,,7,,
August 2012,Sabuli Health Centre,6,0,48,,,3,,,,,,,1,,,,2,,2,,,1,,33,,89,20,
August 2012,Jirapa Urban Health Center,,,19,,,,,,,,,,6,,,,,,1,,,,,10,,75,,
August 2012,Saawie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2012,Duori Health Centre,5,0,8,,,,,,,,,,7,,,,,,,,5,3,,18,,96,14,
August 2012,Ulkpong CHPS,,,13,,,,,,,,,,,,,,,,,,,,,,,,,
August 2012,Gbare CHPS,,,38,,,,,,,,,,,1,,,,,,,,,,10,,66,4,
August 2012,Nambeg CHPS,2,0,16,,,,,,,1,,,1,,,,,,,,,,,3,,13,1,
August 2012,Somboro CHPS,,,6,,,,,,,,,,,,,,,,,,,,,2,,20,,
August 2012,Ping CHPS,,,11,,,,,,,,,,,,,,,,,,,,,,,5,,
August 2012,Sigri CHPS,,,28,,,,,,,,,,,,,,,,,,,,,,,,,
August 2012,St. Joseph's Hospital,112,0,303,4,,,,,,,,305,57,72,,,42,,5,,9,17,1,39,16,,,
August 2012,Kuncheni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2012,Chapuri CHPS,4,0,14,,,1,,,,,,,,,,,,,,,,,,,,,,
August 2012,Tuggo Health Centre,8,0,53,,,4,,,4,,,,,,,,,,1,,,4,2,9,,37,,
August 2012,Kogri CHPS,,,9,,,,,,,,,,,,,,,,,,,,,1,,2,1,
August 2012,Guoripuo CHPS,,,13,,,1,,,,,,,,,,,,,,,,1,,,,3,,
August 2012,Degri CHPS,,,4,,,,,,,1,,,,,,,,,,,,,,2,,,,
September 2012,Tizza Health centre,,,17,,,,,,,,,54,,10,,,,,4,,,,,68,,308,,
September 2012,Tampaala CHPS,,,8,,,,,,,,,,14,,,,,,,,,,,,,31,1,
September 2012,Yagha Health Centre,5,0,24,,,1,,,1,,,,1,,,,2,,2,,13,,,,,10,1,
September 2012,Ullo Health Centre,13,0,18,,2,3,1,2,3,2,,,,,,,5,,,,,,,7,,24,,
September 2012,Tamapuo CHPS,2,0,5,,,,,,,,,,,,,,,,,,1,,,1,,2,,
September 2012,Sabuli Health Centre,11,0,31,,3,5,,,,,,12,1,,,,1,,,,,,,30,,96,13,
September 2012,Jirapa Urban Health Center,,,17,,,,,,,,,,5,,,,,,,,,,,7,,74,5,
September 2012,Saawie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2012,Duori Health Centre,3,0,14,,,,,,,,,,8,,,,,,,,2,2,,19,,171,,
September 2012,Ulkpong CHPS,,,12,,,,,,,,,,,,,,,,28,,,,,6,,,,
September 2012,Gbare CHPS,,,28,,,,,,,,,,,,,,,,,,,,,5,,77,1,
September 2012,Nambeg CHPS,1,0,10,,,,,,,,,,,,,,1,,,,,,,2,,13,,
September 2012,Somboro CHPS,,,12,,,,,,,,,,1,,,,,,,,,2,,3,,17,,
September 2012,Ping CHPS,,,24,,,,,,,,,,,,,,1,,,,,,,,,11,,
September 2012,Sigri CHPS,1,0,28,,,,,,,,,,,,,,,,,,,,,,,,,
September 2012,St. Joseph's Hospital,165,1,283,19,16,1,,16,,,,288,71,36,,,45,7,2,,12,10,1,28,1,670,,
September 2012,Kuncheni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2012,Chapuri CHPS,,,8,,,,,,,,,,,,,,,,,,,,,,,,,
September 2012,Tuggo Health Centre,7,0,31,,,2,,1,2,1,,1,3,,,,1,,7,,,,,,,51,,
September 2012,Kogri CHPS,,,9,,,,,1,,,,,,,,,,,2,,,,,1,,7,1,
September 2012,Guoripuo CHPS,,,8,,,,,,,,,,,,,,1,,,,,,,1,,9,,
September 2012,Degri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2012,Tizza Health centre,,,9,,,,,,,,,37,,1,,,,,,,,1,,,,189,3,
October 2012,Tampaala CHPS,,,14,,,,,,,,,,,,,,,,,,,,,,,31,1,
October 2012,Yagha Health Centre,5,0,20,,,2,,,1,,,,,,,,2,,1,,,,,1,,11,2,
October 2012,Ullo Health Centre,7,0,18,,4,4,1,1,,,,,,,,,,2,1,,,8,,46,,20,6,
October 2012,Tamapuo CHPS,1,0,4,,,,,,,,,,,,,,,,,,,1,,3,,10,,
October 2012,Sabuli Health Centre,9,0,39,,,2,,,2,,,,1,,,,3,,2,,,,,18,,99,25,
October 2012,Jirapa Urban Health Center,,,13,,,,,,,,,,3,7,,,,,2,,,,,2,,64,4,
October 2012,Saawie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2012,Duori Health Centre,4,0,11,,,,,,,,,,4,,,,,,2,,,6,,21,,167,35,
October 2012,Ulkpong CHPS,,,20,,,,,,,,,,,,,,,,,,,,,4,,24,,
October 2012,Gbare CHPS,,,23,,,,2,2,,,,,1,,,,1,,,,3,,,1,,8,6,
October 2012,Nambeg CHPS,3,0,13,,,1,,,,,1,,1,,,,,,,,,,,4,,16,2,
October 2012,Somboro CHPS,,,4,,,,,,,,,,8,,,,,,,,,,,2,,,,
October 2012,Ping CHPS,,,19,,,,,,,,,,,,,,,,,,,,,,,3,,
October 2012,Sigri CHPS,,,17,,,,,,,,,,,,,,,,,,,,,,,,,
October 2012,St. Joseph's Hospital,157,1,231,20,29,1,,2,,,,386,68,19,,,42,,,,3,4,1,8,4,809,,
October 2012,Kuncheni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2012,Chapuri CHPS,,,6,,,,,,,,,,,,,,,,,,,,,,,,,
October 2012,Tuggo Health Centre,3,0,47,,,4,,1,1,1,,,2,,,,2,,,,,1,,1,,41,,
October 2012,Kogri CHPS,,,9,,,1,,,,,,,,,,,,,,,,,,2,,4,4,
October 2012,Guoripuo CHPS,,,10,,,,,,,,,,,,,,,,,,,,,3,,1,,
October 2012,Degri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2012,Tizza Health centre,,,13,,,,,,,,23,,,2,,,,,,,,,,49,,,,
November 2012,Tampaala CHPS,,,16,,,,,,,,,,,,,,,,,,,,,,,12,,
November 2012,Yagha Health Centre,1,0,26,,,2,,,2,,,,,,,,1,,5,,1,6,1,,,28,2,
November 2012,Ullo Health Centre,7,0,20,,3,3,2,2,,,,,,,,,5,2,,,,3,1,42,,28,2,
November 2012,Tamapuo CHPS,,,7,,,2,,,2,,,,,,,1,,,,,,,,1,,3,1,
November 2012,Sabuli Health Centre,10,0,28,,,5,,,,,,,,3,,,3,,2,,,,,35,,101,20,
November 2012,Jirapa Urban Health Center,,,13,,,,,,,,,96,,2,,,1,,1,,,,,40,,40,5,
November 2012,Saawie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2012,Duori Health Centre,2,0,9,,,,,,,,,,3,2,,,,,,,1,,,6,,42,16,
November 2012,Ulkpong CHPS,,,16,,,,,,,,,,,,,,,,,,,,,5,,14,,
November 2012,Gbare CHPS,1,0,16,,,,,,,,,,,,,,2,,,,,,,4,,3,,
November 2012,Nambeg CHPS,1,0,23,,,,,,,,,,,,,,1,,,,,,,,,2,7,
November 2012,Somboro CHPS,,,6,,,,,,,,,,,,,,,,,,,,,4,,7,,
November 2012,Ping CHPS,,,16,,,,,,,,,,,,,,,,,,,,,,,7,,
November 2012,Sigri CHPS,,,25,,,,,1,,,,,,,,,,,,,,,,,,,11,
November 2012,St. Joseph's Hospital,109,1,291,12,,,,,,,,277,67,72,,,39,6,5,,17,27,2,64,9,676,437,
November 2012,Kuncheni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2012,Chapuri CHPS,,,12,,,,,,,,,,,,,,,,,,,,,,,,,
November 2012,Tuggo Health Centre,7,0,48,,,,,,,,,,,,,1,1,,,,,,,5,,14,113,
November 2012,Kogri CHPS,,,15,,,1,,2,4,,,,,,,,,,1,,,,,7,,14,9,
November 2012,Guoripuo CHPS,,,8,,,,,,,,,,,,,,,,,,,,,2,,4,1,
November 2012,Degri CHPS,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
December 2012,Tizza Health centre,,,7,,,,,,,,,25,,3,,,,,1,,,,,14,1,99,2,
December 2012,Tampaala CHPS,,,17,,,,,,,,,,,,,,,,,,,,,1,,,,
December 2012,Yagha Health Centre,1,0,30,,,1,,,1,,1,,,,,,,,,,,1,,2,,25,3,
December 2012,Ullo Health Centre,9,0,18,,2,1,2,1,4,4,,,,,,,,,4,,,,,40,,49,5,
December 2012,Tamapuo CHPS,2,0,5,,,,,,,,,,,,,,,,,,,,,,,,,
December 2012,Sabuli Health Centre,3,0,30,,,,,,,,,,,1,,,4,,1,,,,,43,,72,10,
December 2012,Jirapa Urban Health Center,,,12,,,,,,,,,,1,,,,,,,,,,,6,,65,,
December 2012,Saawie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2012,Duori Health Centre,3,0,8,,,1,,,1,,,,1,,,,3,,2,,3,,,,,50,3,
December 2012,Ulkpong CHPS,,,17,,,,,,,,,,,,,,,,,,,,,6,,12,,
December 2012,Gbare CHPS,,,14,,,,,,,,,,,,,,,,1,,,,,5,,20,,
December 2012,Nambeg CHPS,1,0,10,,,1,,,,,,,,,,,,,1,,,,,,,,4,
December 2012,Somboro CHPS,,,13,,,,,,,,,,,,,,,,,,,,,7,,,,
December 2012,Ping CHPS,,,24,,,,,,,,,,,,,,,,,,,,,,,6,,
December 2012,Sigri CHPS,,,25,,,,,,,,,,,,,,,,1,,,,,3,,20,,
December 2012,St. Joseph's Hospital,84,1,259,15,24,9,,,,,,127,62,64,,,52,8,8,,5,9,,65,10,350,,
December 2012,Kuncheni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2012,Chapuri CHPS,,,12,,,,,,,,,,,,,,,,,,,,,,,,,
December 2012,Tuggo Health Centre,2,0,61,,,2,,,2,,,,13,,,,,,,,,2,,6,,7,,
December 2012,Kogri CHPS,,,12,,1,,,3,,,,,,,,,1,,1,,,,,8,,12,6,
December 2012,Guoripuo CHPS,,,5,,,,,,,,,,3,,,,,,,,,,,4,,,1,
December 2012,Degri CHPS,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
January 2013,Tizza Health centre,1,0,20,,,1,,,,,,46,,3,,,,,4,,,2,,22,,123,1,
January 2013,Tampaala CHPS,,,19,,,,,,,,,,,,,,,,,,,,,5,,23,1,
January 2013,Yagha Health Centre,2,0,33,,,1,,1,,,,,,,,,,,1,,,,,3,,27,5,
January 2013,Ullo Health Centre,12,0,23,,1,,,6,,,,,,,,,6,,,,,,,41,,52,3,
January 2013,Tamapuo CHPS,,,7,,,2,,,,,,,,,,,,,,,,,,1,,2,,
January 2013,Sabuli Health Centre,4,0,33,,,,,,,,,65,2,1,,,3,,5,,,,,52,,160,5,
January 2013,Jirapa Urban Health Center,,,6,,,,,,,,,,1,,,,,,,,,,,9,,86,3,
January 2013,Saawie CHPS,,,,,,,,,,,,,,,,,,,1,,,,,2,,18,,
January 2013,Duori Health Centre,2,0,16,,,1,,,1,,,,4,,,,4,,5,,,,,40,,80,10,
January 2013,Ulkpong CHPS,,,24,,,,,,,,,,,,,,,,1,,,,,9,,13,,
January 2013,Gbare CHPS,1,0,16,,,,,,,,,,,,,,,,,,,,,,,8,1,
January 2013,Nambeg CHPS,1,0,13,,,,,,1,,,,,,,,,,,,,,,10,,11,,
January 2013,Somboro CHPS,,,16,,,,,,,,,,,,,,,,,,,,,5,,,1,
January 2013,Ping CHPS,,,20,,,,,,,,,,,,,,,,,,,,,,,11,,
January 2013,Sigri CHPS,1,0,35,,,1,,2,,1,,,,,,,,,2,,,,,2,,18,,
January 2013,St. Joseph's Hospital,83,0,410,14,10,,16,,,,,167,64,136,1,3,41,18,183,1,4,10,,83,6,530,,
January 2013,Kuncheni CHPS,,,15,,,,,,,,,,,,,,,,,,,,,,,,,
January 2013,Chapuri CHPS,3,0,16,,,1,,,2,,,,,,,,,,,,,,,,,,,
January 2013,Tuggo Health Centre,5,0,48,,,2,,,2,,,,,,,,,,4,,,,,9,,43,,
January 2013,Kogri CHPS,,,13,,,,,,3,,,,,,,,1,,1,,,,,3,,5,3,
January 2013,Guoripuo CHPS,,,7,,,,,,,,,,,,,,,,,,,,,,,5,,
January 2013,Degri CHPS,,,2,,,,,,,,,,,,,,,,,,,,,2,,,,
February 2013,Tizza Health centre,,,16,,,,,,,,34,12,,,,,,,,,2,2,,44,,134,1,
February 2013,Tampaala CHPS,1,0,16,,,,,,,,,,1,,,,,,,,,,,6,,8,,
February 2013,Yagha Health Centre,3,0,35,,,,,,,,,,4,,3,,3,,1,,,2,,5,,32,4,
February 2013,Ullo Health Centre,4,0,23,,,,,,,,,,,1,,,2,,4,,,1,,25,,100,,
February 2013,Tamapuo CHPS,2,0,6,,,,,,,1,,,,,,,,,,,,,,,,,,
February 2013,Sabuli Health Centre,8,0,36,,,2,,,,,,,,,,,3,,,,,,,34,,124,19,
February 2013,Jirapa Urban Health Center,,,5,,,,,,,,,,,,,,,,,,,,,8,,89,6,
February 2013,Saawie CHPS,,,3,,,,,,,,,,,,,,,,,,,,,2,,,,
February 2013,Duori Health Centre,2,0,10,,,1,,,1,,,1,5,,,,3,,,,,,,16,,57,15,
February 2013,Ulkpong CHPS,,,18,,,,,,,,,,,,,,,,2,,,1,,5,,11,,
February 2013,Gbare CHPS,,,16,,,3,,,,,,,,,,,,,,,,,,,,21,1,
February 2013,Nambeg CHPS,5,0,20,,,,,,,,,,,,,,,,,,,,,,,9,1,
February 2013,Somboro CHPS,,,13,,,,,,,,,,,,,,,,,,,,,3,,1,1,
February 2013,Ping CHPS,,,18,,,,,,,,,,,,,,,,,,,,,,,5,,
February 2013,Sigri CHPS,,,38,,,2,,,,2,,,,,,,,,1,,,,,7,,40,,
February 2013,St. Joseph's Hospital,121,1,389,10,1,,6,,,1,,184,157,144,,,29,54,7,6,10,15,7,22,10,564,,
February 2013,Kuncheni CHPS,,,16,,,,,,,,,,,1,,,,,,,,,,3,,12,,
February 2013,Chapuri CHPS,,,21,,4,,,,5,,,,,,,,,,,,,,,,,,,
February 2013,Tuggo Health Centre,3,0,62,,,,4,4,3,,,,,,,,,,,,,,,,,44,,
February 2013,Kogri CHPS,,,6,,,,,,,,,,,,,,,,,,,,,,,7,,
February 2013,Guoripuo CHPS,,,7,,,,,,,,,,,,,,,,,,,,,3,,4,,
February 2013,Degri CHPS,1,0,1,,,,,,1,,,,2,,,,,,,,,,,2,,2,,
March 2013,Tizza Health centre,,,39,,,,,,,,6,22,,2,,,1,,1,,,1,,3,,100,,
March 2013,Tampaala CHPS,,,20,,,,,3,,,,,,,,,,,,,,,,,,21,,
March 2013,Yagha Health Centre,5,0,27,,,5,,1,,,,,,,,,2,,3,,,1,,2,,13,9,
March 2013,Ullo Health Centre,17,0,20,,,4,,1,,5,,,1,,,,4,,3,,,5,,24,,37,,
March 2013,Tamapuo CHPS,2,0,8,,,1,,,,,,,,,,,,,,,,,,,,1,,
March 2013,Sabuli Health Centre,7,0,57,,,,,,,,,,,,,,4,,,,,,,23,,50,21,
March 2013,Jirapa Urban Health Center,,,8,,,,,,,,,,7,,,,1,4,6,,,,,6,,60,2,
March 2013,Saawie CHPS,,,5,,,,,1,,,,,,,,,,,1,,,,,,,9,,
March 2013,Duori Health Centre,3,0,13,,,,,,,,,,7,,,,1,,,,,,,,,52,9,
March 2013,Ulkpong CHPS,,,24,,,,,,,,,,,,,,4,,5,,,,,5,,16,5,
March 2013,Gbare CHPS,1,0,25,,,,,,,,,,,,,,1,,,,,,,,,7,,
March 2013,Nambeg CHPS,1,0,8,,,,,,,,,,,,,,,,,,,,,,,6,,
March 2013,Somboro CHPS,,,1,,,,,,,,,,,,,,,,,,,,,3,,1,,
March 2013,Ping CHPS,,,16,,,,,,,,,,,,,,,,,,,,,,,2,,
March 2013,Sigri CHPS,,,34,,,2,,5,,1,,,,,,,,,,,,,,1,,18,,
March 2013,St. Joseph's Hospital,138,0,232,15,,,,,,,,175,67,156,,,46,44,13,3,6,10,4,38,3,308,,
March 2013,Kuncheni CHPS,,,19,,,,,,,,,,1,,,,,,,,,,,,,3,,
March 2013,Chapuri CHPS,,,17,,,,,,,,,,,,,,,,,,,,,,,,,
March 2013,Tuggo Health Centre,10,0,52,,,2,,,4,1,,,,1,,,1,,,,,,,,,15,,
March 2013,Kogri CHPS,,,6,,,,,,,,,,,,,,,,2,,,,,5,,5,4,
March 2013,Guoripuo CHPS,1,0,7,,,,,,,,,,4,,,,1,,,,,,,2,,2,1,
March 2013,Degri CHPS,2,0,2,,,,,,,1,,,,,,,,,,,,,,,,,,
April 2013,Tizza Health centre,1,0,23,,,,,,,,5,,,6,,,1,,2,,,,,10,,62,1,
April 2013,Tampaala CHPS,2,0,13,,,,,,,,,,,,,,,,,,,,,1,,29,2,
April 2013,Yagha Health Centre,3,0,42,,,2,,2,,,,,1,1,,,,,,,,4,,2,,10,6,
April 2013,Ullo Health Centre,14,0,11,,,2,,6,,6,,,1,,,,6,,6,,,1,,16,,21,,
April 2013,Tamapuo CHPS,2,0,4,,,,,,,,,,,,,,,,,,,,,1,,2,,
April 2013,Sabuli Health Centre,8,0,38,,,5,,,,,,,1,,,,9,,5,,1,,,23,,51,19,
April 2013,Jirapa Urban Health Center,,,8,,,,,,,1,,,6,,,,,5,,,,,,7,,92,4,
April 2013,Saawie CHPS,,,7,,,,,,,,,,,,,,,,,,,,,,,,,
April 2013,Duori Health Centre,3,0,12,,,2,,,,,,,3,,,,3,,,,6,1,,26,,69,11,
April 2013,Ulkpong CHPS,,,22,,,,,,,,,,,,,,,,,,,,,6,,10,9,
April 2013,Gbare CHPS,,,18,,,,,,,,,,2,,,,1,,2,,,,,,,5,,
April 2013,Nambeg CHPS,2,0,22,,,,,,,,,,,,,,,,,,,,,1,,1,,
April 2013,Somboro CHPS,,,11,,,,,,,,,,,,,,,,,,,2,,5,,3,,
April 2013,Ping CHPS,,,16,,,,,,,,,,,,,,,,,,,,,1,,,,
April 2013,Sigri CHPS,,,32,,,1,,,,1,,,,,,,,,,,,,,3,,22,,
April 2013,St. Joseph's Hospital,168,1,379,13,,,13,2,,,,94,94,78,,,34,75,3,3,8,18,,40,6,299,,
April 2013,Kuncheni CHPS,,,19,,,,,5,,,,,,,,,,,,,,,,4,,3,,
April 2013,Chapuri CHPS,,,20,,,,,,,,,,,,,,,,,,,,,,,,,
April 2013,Tuggo Health Centre,2,0,49,,,3,,,3,1,,,,,,,,,,,,,,,,24,,
April 2013,Kogri CHPS,,,17,,,,,,,,,,,,1,,1,,2,1,,,,5,,4,,
April 2013,Guoripuo CHPS,,,4,,,,,,,,,,,,,,,,2,,,,,1,,1,,
April 2013,Degri CHPS,1,0,3,,,1,,,,,,,2,,,,,,,,,,,1,,5,,
May 2013,Tizza Health centre,,,26,,,,,,,,,25,1,5,,,,,,,,2,,11,,80,,
May 2013,Tampaala CHPS,1,0,12,,,,,,,,,,,,,,,,,,,,,8,,16,3,
May 2013,Yagha Health Centre,5,0,36,,,9,,,,,,,1,,,,,,,,,2,,,,2,17,
May 2013,Ullo Health Centre,6,0,9,,,3,,3,3,1,,,,,,,2,,3,,,2,,6,,28,,
May 2013,Tamapuo CHPS,3,0,5,,,1,,,1,,,,,,,,,,,,,,,2,,,,
May 2013,Sabuli Health Centre,11,0,54,,,1,,1,,2,,,,2,,,3,,4,,,,,49,,92,25,
May 2013,Jirapa Urban Health Center,,,12,,,,,,,,,,,,,,,4,,,,,,8,,114,,
May 2013,Saawie CHPS,,,13,,,,,2,,,1,,,,,,,,,,,1,,,,5,1,
May 2013,Duori Health Centre,3,0,11,,,2,,,,2,,,4,,,,,,1,,,,,27,,32,5,
May 2013,Ulkpong CHPS,,,22,,,,,,,,,,,,,,2,,3,,,2,,7,,31,2,
May 2013,Gbare CHPS,,,13,,,2,,,,,,,,,,,,,1,,,,,,,4,,
May 2013,Nambeg CHPS,3,0,12,,,1,,,,,,,,,,,,,,,,,,4,,2,1,
May 2013,Somboro CHPS,,,3,,,,,,,,,,,,,,,,,,,,,3,,,,
May 2013,Ping CHPS,,,10,,,,,,,,,,,,,,,,,,,,,8,,8,,
May 2013,Sigri CHPS,,,35,,,2,,6,,1,,,,,,,,,,,,,,5,,17,,
May 2013,St. Joseph's Hospital,187,1,294,25,,,,,,,,239,33,113,,,21,28,7,,16,11,,37,5,271,,
May 2013,Kuncheni CHPS,,,18,,,,,,,,,,,,,,1,,,,,,,4,,1,2,
May 2013,Chapuri CHPS,1,0,17,,,,,,,,,,,,,,,,,,,,,,,,,
May 2013,Tuggo Health Centre,7,0,52,,,,,,,,,,,,,,,,,,,,,3,,6,,
May 2013,Kogri CHPS,,,15,,,,,,,1,,,,,,,,,,1,,1,,,,4,,
May 2013,Guoripuo CHPS,,,9,,,,,,,,,,,,,,1,,1,,,,,,,4,,
May 2013,Degri CHPS,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
June 2013,Tizza Health centre,1,0,29,,,,,,,,10,6,,3,,,,,6,1,,3,,43,,75,,
June 2013,Tampaala CHPS,,,18,,,,,,,,,,,,,,,,,,,,,4,,20,3,
June 2013,Yagha Health Centre,3,0,36,,,3,,,7,,1,,1,,,,,,4,,1,4,,,,13,7,
June 2013,Ullo Health Centre,8,0,21,,,2,,9,2,4,,,1,2,,,1,,,,,4,,12,,35,,
June 2013,Tamapuo CHPS,1,0,7,,,1,,,,,,,,,,,,,,,,,,1,,3,,
June 2013,Sabuli Health Centre,11,0,40,,,1,,1,,,,,,,,,7,,2,,1,,,66,,100,13,
June 2013,Jirapa Urban Health Center,,,14,,,,,,,,,,,,,,2,,,,,,,8,,93,,
June 2013,Saawie CHPS,,,11,,,2,,,,,,,,,,,,,,,,,,1,,7,,
June 2013,Duori Health Centre,1,0,8,,,1,,,1,,,,2,,,,2,,1,,,2,,19,,24,2,
June 2013,Ulkpong CHPS,,,25,,,,,,,,,,,,,,,,3,,,1,,4,,19,,
June 2013,Gbare CHPS,1,0,20,,,,,,,,,,,,,,1,,,,,,,,,3,,
June 2013,Nambeg CHPS,,,17,,,,,,,,,,,,,,,,,,,,,1,,5,,
June 2013,Somboro CHPS,,,5,,,,,,,,,,,,,,,,,,,,,2,,3,,
June 2013,Ping CHPS,,,13,,,,,,,,,,,,,,,,,,,,,,,10,,
June 2013,Sigri CHPS,,,25,,,2,,11,,,,,,,,,,,,,,,,4,,17,,
June 2013,St. Joseph's Hospital,146,0,364,21,10,,,,,,,198,38,156,,,33,54,,,14,13,1,38,,351,,
